2024-06-11 12:13:40 INFO  Keywords:92 - Navigate is called
2024-06-11 12:13:45 INFO  Keywords:120 - InputText is called
2024-06-11 12:13:45 INFO  Keywords:281 - Waiting for webElement...login.username
2024-06-11 12:13:45 INFO  Keywords:285 - Element found...login.username
2024-06-11 12:13:45 INFO  Keywords:120 - InputText is called
2024-06-11 12:13:45 INFO  Keywords:281 - Waiting for webElement...login.password
2024-06-11 12:13:45 INFO  Keywords:285 - Element found...login.password
2024-06-11 12:13:45 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:13:45 INFO  Keywords:281 - Waiting for webElement...login.loginbutton
2024-06-11 12:13:45 INFO  Keywords:285 - Element found...login.loginbutton
2024-06-11 12:13:55 INFO  Keywords:281 - Waiting for webElement...userlist.partner
2024-06-11 12:13:55 INFO  Keywords:285 - Element found...userlist.partner
2024-06-11 12:14:05 INFO  Keywords:281 - Waiting for webElement...userlist.userrole
2024-06-11 12:14:05 INFO  Keywords:285 - Element found...userlist.userrole
2024-06-11 12:14:05 INFO  Keywords:120 - InputText is called
2024-06-11 12:14:05 INFO  Keywords:281 - Waiting for webElement...userlist.loginID
2024-06-11 12:14:05 INFO  Keywords:285 - Element found...userlist.loginID
2024-06-11 12:14:05 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:14:05 INFO  Keywords:281 - Waiting for webElement...userlist.search
2024-06-11 12:14:06 INFO  Keywords:285 - Element found...userlist.search
2024-06-11 12:14:16 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:14:16 INFO  Keywords:281 - Waiting for webElement...userlist.selectuser
2024-06-11 12:14:16 INFO  Keywords:285 - Element found...userlist.selectuser
2024-06-11 12:14:16 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:14:16 INFO  Keywords:281 - Waiting for webElement...userlist.login
2024-06-11 12:14:16 INFO  Keywords:285 - Element found...userlist.login
2024-06-11 12:14:30 INFO  Keywords:281 - Waiting for webElement...userinformation.initialaction
2024-06-11 12:14:30 INFO  Keywords:285 - Element found...userinformation.initialaction
2024-06-11 12:14:30 INFO  Keywords:281 - Waiting for webElement...userinformation.rawxml
2024-06-11 12:14:30 INFO  Keywords:285 - Element found...userinformation.rawxml
2024-06-11 12:14:41 INFO  Keywords:440 - switching to parent window...
2024-06-11 12:14:58 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:14:58 INFO  Keywords:281 - Waiting for webElement...userinformation.samllogin
2024-06-11 12:14:58 INFO  Keywords:285 - Element found...userinformation.samllogin
2024-06-11 12:15:08 INFO  Keywords:281 - Waiting for webElement...carrier.Account
2024-06-11 12:15:12 INFO  Keywords:285 - Element found...carrier.Account
2024-06-11 12:15:22 INFO  Keywords:281 - Waiting for webElement...carrier.AgentName
2024-06-11 12:15:22 INFO  Keywords:285 - Element found...carrier.AgentName
2024-06-11 12:15:42 INFO  Keywords:281 - Waiting for webElement...Carrier.SolicitationState
2024-06-11 12:15:42 INFO  Keywords:285 - Element found...Carrier.SolicitationState
2024-06-11 12:15:53 INFO  Keywords:281 - Waiting for webElement...carrier.carrierName
2024-06-11 12:15:53 INFO  Keywords:285 - Element found...carrier.carrierName
2024-06-11 12:16:03 INFO  Keywords:281 - Waiting for webElement...carrier.carrierProduct
2024-06-11 12:16:03 INFO  Keywords:285 - Element found...carrier.carrierProduct
2024-06-11 12:16:13 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:16:13 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:16:13 INFO  Keywords:285 - Element found...next
2024-06-11 12:16:23 INFO  Keywords:281 - Waiting for webElement...plan.accountDesignation
2024-06-11 12:16:23 INFO  Keywords:285 - Element found...plan.accountDesignation
2024-06-11 12:16:33 INFO  Keywords:281 - Waiting for webElement...plan.planType
2024-06-11 12:16:33 INFO  Keywords:285 - Element found...plan.planType
2024-06-11 12:16:43 INFO  Keywords:281 - Waiting for webElement...plan.ownerType
2024-06-11 12:16:43 INFO  Keywords:285 - Element found...plan.ownerType
2024-06-11 12:16:43 INFO  Keywords:281 - Waiting for webElement...plan.owninsuranceplan
2024-06-11 12:16:43 INFO  Keywords:285 - Element found...plan.owninsuranceplan
2024-06-11 12:16:43 INFO  Keywords:281 - Waiting for webElement...plan.age60orOver
2024-06-11 12:16:43 INFO  Keywords:285 - Element found...plan.age60orOver
2024-06-11 12:16:43 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:16:43 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:16:43 INFO  Keywords:285 - Element found...next
2024-06-11 12:16:59 INFO  Keywords:516 - ClearText is called
2024-06-11 12:16:59 INFO  Keywords:281 - Waiting for webElement...Indowner.dateofbirth
2024-06-11 12:16:59 INFO  Keywords:285 - Element found...Indowner.dateofbirth
2024-06-11 12:16:59 INFO  Keywords:520 - 
2024-06-11 12:16:59 INFO  Keywords:120 - InputText is called
2024-06-11 12:16:59 INFO  Keywords:281 - Waiting for webElement...Indowner.dateofbirth
2024-06-11 12:17:00 INFO  Keywords:285 - Element found...Indowner.dateofbirth
2024-06-11 12:17:00 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:00 INFO  Keywords:281 - Waiting for webElement...Indowner.mobilephonenumber1
2024-06-11 12:17:00 INFO  Keywords:285 - Element found...Indowner.mobilephonenumber1
2024-06-11 12:17:00 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:00 INFO  Keywords:281 - Waiting for webElement...Indowner.mobilephonenumber2
2024-06-11 12:17:00 INFO  Keywords:285 - Element found...Indowner.mobilephonenumber2
2024-06-11 12:17:00 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:00 INFO  Keywords:281 - Waiting for webElement...Indowner.mobilephonenumber3
2024-06-11 12:17:00 INFO  Keywords:285 - Element found...Indowner.mobilephonenumber3
2024-06-11 12:17:00 INFO  Keywords:281 - Waiting for webElement...Indowner.Is_there_Joint_Annuitant_YES
2024-06-11 12:17:00 INFO  Keywords:285 - Element found...Indowner.Is_there_Joint_Annuitant_YES
2024-06-11 12:17:00 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:17:00 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:17:00 INFO  Keywords:285 - Element found...next
2024-06-11 12:17:19 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant.FirstName
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant.FirstName
2024-06-11 12:17:19 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant.LastName
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant.LastName
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.Gender
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.Gender
2024-06-11 12:17:19 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.DateOfBirth
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.DateOfBirth
2024-06-11 12:17:19 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.SSN1
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.SSN1
2024-06-11 12:17:19 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.SSN2
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.SSN2
2024-06-11 12:17:19 INFO  Keywords:120 - InputText is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.SSN3
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.SSN3
2024-06-11 12:17:19 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.Physicalstreetaddress
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.Physicalstreetaddress
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...jointAnnuitant1.RelationtoAnnuitant
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...jointAnnuitant1.RelationtoAnnuitant
2024-06-11 12:17:19 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:17:19 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:17:19 INFO  Keywords:285 - Element found...next
2024-06-11 12:17:36 INFO  Keywords:281 - Waiting for webElement...Contractfeatures.LivingBenefits
2024-06-11 12:17:36 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:17:36 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:17:36 INFO  Keywords:285 - Element found...next
2024-06-11 12:17:51 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:17:51 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:17:51 INFO  Keywords:285 - Element found...next
2024-06-11 12:18:09 INFO  Keywords:281 - Waiting for webElement...beneficiary.Surviving_Owner_Designation
2024-06-11 12:18:19 INFO  Keywords:281 - Waiting for webElement...beneficiary.beneficiarytype
2024-06-11 12:18:19 INFO  Keywords:285 - Element found...beneficiary.beneficiarytype
2024-06-11 12:18:20 INFO  Keywords:120 - InputText is called
2024-06-11 12:18:20 INFO  Keywords:281 - Waiting for webElement...beneficiary.percentage
2024-06-11 12:18:20 INFO  Keywords:285 - Element found...beneficiary.percentage
2024-06-11 12:18:20 INFO  Keywords:120 - InputText is called
2024-06-11 12:18:20 INFO  Keywords:281 - Waiting for webElement...beneficiary.entity_name
2024-06-11 12:18:20 INFO  Keywords:285 - Element found...beneficiary.entity_name
2024-06-11 12:18:20 INFO  Keywords:281 - Waiting for webElement...beneficiary.gender
2024-06-11 12:18:20 INFO  Keywords:285 - Element found...beneficiary.gender
2024-06-11 12:18:20 INFO  Keywords:120 - InputText is called
2024-06-11 12:18:20 INFO  Keywords:281 - Waiting for webElement...beneficiary.dateofbirth
2024-06-11 12:18:30 INFO  Keywords:281 - Waiting for webElement...beneficiary.relationtoAnnuitant
2024-06-11 12:18:30 INFO  Keywords:285 - Element found...beneficiary.relationtoAnnuitant
2024-06-11 12:18:30 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:18:30 INFO  Keywords:281 - Waiting for webElement...beneficiary.addBeneficiary
2024-06-11 12:18:30 INFO  Keywords:285 - Element found...beneficiary.addBeneficiary
2024-06-11 12:18:48 INFO  Keywords:281 - Waiting for webElement...beneficiary.beneficiarytype
2024-06-11 12:18:48 INFO  Keywords:285 - Element found...beneficiary.beneficiarytype
2024-06-11 12:18:48 INFO  Keywords:120 - InputText is called
2024-06-11 12:18:48 INFO  Keywords:281 - Waiting for webElement...beneficiary.percentage
2024-06-11 12:18:48 INFO  Keywords:285 - Element found...beneficiary.percentage
2024-06-11 12:18:48 INFO  Keywords:120 - InputText is called
2024-06-11 12:18:48 INFO  Keywords:281 - Waiting for webElement...beneficiary.entity_name
2024-06-11 12:18:48 INFO  Keywords:285 - Element found...beneficiary.entity_name
2024-06-11 12:18:48 INFO  Keywords:281 - Waiting for webElement...beneficiary.gender
2024-06-11 12:18:48 INFO  Keywords:285 - Element found...beneficiary.gender
2024-06-11 12:18:48 INFO  Keywords:120 - InputText is called
2024-06-11 12:18:48 INFO  Keywords:281 - Waiting for webElement...beneficiary.dateofbirth
2024-06-11 12:19:09 INFO  Keywords:281 - Waiting for webElement...beneficiary.relationtoAnnuitant
2024-06-11 12:19:09 INFO  Keywords:285 - Element found...beneficiary.relationtoAnnuitant
2024-06-11 12:19:09 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:19:09 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:19:09 INFO  Keywords:285 - Element found...next
2024-06-11 12:19:26 INFO  Keywords:281 - Waiting for webElement...payment.moneySource
2024-06-11 12:19:26 INFO  Keywords:285 - Element found...payment.moneySource
2024-06-11 12:19:36 INFO  Keywords:281 - Waiting for webElement...payment.paymentmethod
2024-06-11 12:19:36 INFO  Keywords:285 - Element found...payment.paymentmethod
2024-06-11 12:19:57 INFO  Keywords:120 - InputText is called
2024-06-11 12:19:57 INFO  Keywords:281 - Waiting for webElement...payment.amount
2024-06-11 12:19:57 INFO  Keywords:285 - Element found...payment.amount
2024-06-11 12:19:57 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:19:57 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:19:57 INFO  Keywords:285 - Element found...next
2024-06-11 12:20:07 INFO  Keywords:120 - InputText is called
2024-06-11 12:20:07 INFO  Keywords:281 - Waiting for webElement...payment1/additionalinformation.nameofthecompany
2024-06-11 12:20:07 INFO  Keywords:120 - InputText is called
2024-06-11 12:20:07 INFO  Keywords:281 - Waiting for webElement...payment1/additionalinformation.accountnumber
2024-06-11 12:20:07 INFO  Keywords:281 - Waiting for webElement...payment1/additionalinformation.partialexchangeinformation
2024-06-11 12:20:07 INFO  Keywords:281 - Waiting for webElement...payment1/additionalinformation.plantype
2024-06-11 12:20:07 INFO  Keywords:281 - Waiting for webElement...payment1/additionalinformation.transferproceeds
2024-06-11 12:20:07 INFO  Keywords:120 - InputText is called
2024-06-11 12:20:07 INFO  Keywords:281 - Waiting for webElement...payment1/additionalinformation.Estimatedsurrenderchargeamount
2024-06-11 12:20:08 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:20:08 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:20:08 INFO  Keywords:285 - Element found...next
2024-06-11 12:20:18 INFO  Keywords:281 - Waiting for webElement...paymentsuitability.allcarriershavepremiumthresholds
2024-06-11 12:20:18 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:20:18 INFO  Keywords:281 - Waiting for webElement...next
2024-06-11 12:20:18 INFO  Keywords:285 - Element found...next
2024-06-11 12:20:28 INFO  Keywords:133 - ClickOnLink is called
2024-06-11 12:20:28 INFO  Keywords:281 - Waiting for webElement...payment.addpayment
2024-06-11 12:20:48 INFO  Keywords:281 - Waiting for webElement...payment.moneySource
